scenario,repeat_id,n,events,symbol,tcga_log_hr,log_hr,hr,p_value,same_tcga_direction
full_cohort,232,73,16,PODXL,-0.41295393620776416,-0.479431213654831,0.6191354474627513,0.04293153586610301,TRUE
full_cohort,232,73,16,HIBCH,-0.4099623749107515,-0.30683891984100486,0.7357691091674208,0.2911578061815553,TRUE
full_cohort,232,73,16,TNIP1,-0.414945866298316,0.03245063817736015,1.0329829019666774,0.9097603355838896,FALSE
full_cohort,232,73,16,TCIRG1,0.4257531411377312,0.6629222079816202,1.940454468942551,0.024920068680287427,TRUE
full_cohort,232,73,16,LTB4R,0.4152348937982004,0.011172988776844998,1.011235639731339,0.969428713868382,TRUE
full_cohort,232,73,16,LRBA,-0.42337150345977026,-0.062329208240639686,0.9395735205252772,0.8265791198504363,TRUE
full_cohort,232,73,16,GRAMD1A,0.4057580580941821,0.44821028812486413,1.565507868755892,0.09685531021072331,TRUE
full_cohort,232,73,16,IFFO1,0.4086497996244981,0.1388040536554153,1.148898955395587,0.624555128753642,TRUE
full_cohort,232,73,16,TNFAIP2,0.42728551519013547,0.3129131494446901,1.3674027661807084,0.24835112983492208,TRUE
size_matched_39,232,39,9,CYFIP2,-0.4403276873957715,-0.14883687782765181,0.8617096673879107,0.671065815657974,TRUE
size_matched_39,232,39,9,CRYL1,-0.4562451822719112,-0.7198093405367059,0.4868450687313856,0.015299529971110504,TRUE
size_matched_39,232,39,9,HHLA2,-0.46651200190082415,-0.6645684708556693,0.51449549961222385,0.06775631273407656,TRUE
size_matched_39,232,39,9,DDC,-0.4170476451847731,-0.23695457222996807,0.789027130946525,0.4976126487580525,TRUE
size_matched_39,232,39,9,KL,-0.4143562134600067,-0.10103484126161871,0.9039015392672214,0.7612234578384246,TRUE
size_matched_39,232,39,9,RBM47,-0.406043543125073,-0.4409038347221674,0.6434545815864054,0.19391810074205643,TRUE
size_matched_39,232,39,9,PANK1,-0.4732407037257613,0.02431050098777709,1.024608410427565,0.94799207432304,FALSE
size_matched_39,232,39,9,GJB1,-0.4272749730657404,-0.07295038087798413,0.929646957147188,0.8380548291085653,TRUE
size_matched_39,232,39,9,ACADM,-0.4484141243283115,-1.2548318610560532,0.28512378460639215,0.001636237576310357,TRUE
size_matched_39,232,39,9,CLCN5,-0.4176541545204886,0.35051843401111415,1.4198034322115822,0.3086786511138402,FALSE
size_matched_39,232,39,9,TMEM140,-0.4073424327415841,-0.3803478006947551,0.6836236030960791,0.18588724116791316,TRUE
size_matched_39,232,39,9,C1QTNF6,0.43509983532112984,0.8439022331920317,2.3254236399962487,0.026319637721746062,TRUE
size_matched_39,232,39,9,CADPS2,-0.41010601450174866,-0.348405749623388,0.7058124349769276,0.24578352285559502,TRUE
size_matched_39,232,39,9,KNTC1,0.41317926152804135,1.1080477309072552,3.0284402890726683,9.521858884063917e-4,TRUE
size_matched_39,232,39,9,PODXL,-0.41295393620776416,-0.3604183254968239,0.697384531312154,0.2650228024408441,TRUE
size_matched_39,232,39,9,HIBCH,-0.4099623749107515,-0.022084284445704667,0.9781577880897798,0.9499116721972719,TRUE
size_matched_39,232,39,9,TNIP1,-0.414945866298316,-0.17739555854136724,0.8374484591070602,0.6417308550118026,TRUE
size_matched_39,232,39,9,TCIRG1,0.4257531411377312,0.8552229600291906,2.351898701524568,0.01743360327697907,TRUE
size_matched_39,232,39,9,LTB4R,0.4152348937982004,0.3745698292540954,1.454365654477593,0.28577726132007747,TRUE
size_matched_39,232,39,9,LRBA,-0.42337150345977026,-0.16917422674183474,0.8443617801681186,0.6828103953120845,TRUE
size_matched_39,232,39,9,GRAMD1A,0.4057580580941821,1.1249939889479248,3.080198333629798,0.01117421228148658,TRUE
size_matched_39,232,39,9,IFFO1,0.4086497996244981,0.6528313877095137,1.9209721532380986,0.0714462479264659,TRUE
size_matched_39,232,39,9,TNFAIP2,0.42728551519013547,0.8962932616750771,2.4505028825434985,0.01575909882051494,TRUE
full_cohort,233,73,16,CYFIP2,-0.4403276873957715,-0.04332661535877442,0.9575985725829681,0.8665980150087512,TRUE
full_cohort,233,73,16,CRYL1,-0.4562451822719112,-0.31522836978043306,0.7296222315728796,0.19063721162943711,TRUE
full_cohort,233,73,16,HHLA2,-0.46651200190082415,-0.4046402871031064,0.6672167741756316,0.09401006573633504,TRUE
full_cohort,233,73,16,DDC,-0.4170476451847731,-0.0993456516437655,0.9054296906682897,0.686116024466556,TRUE
full_cohort,233,73,16,KL,-0.4143562134600067,-0.04513667592589446,0.9558668289208748,0.8558631556849143,TRUE
full_cohort,233,73,16,RBM47,-0.406043543125073,-0.24906020100702964,0.7795330432978759,0.3732888411061758,TRUE
full_cohort,233,73,16,PANK1,-0.4732407037257613,0.4498496457761095,1.5680764008547534,0.10316984384774625,FALSE
full_cohort,233,73,16,GJB1,-0.4272749730657404,-0.09089979161837523,0.9131092075107569,0.714725803095473,TRUE
full_cohort,233,73,16,ACADM,-0.4484141243283115,-0.5279389615789467,0.5898193581564597,0.04745075031014463,TRUE
full_cohort,233,73,16,CLCN5,-0.4176541545204886,0.24664071072984461,1.2797192407776565,0.3622023580354617,FALSE
full_cohort,233,73,16,TMEM140,-0.4073424327415841,-0.2925202112696066,0.7463801595927997,0.25594721238341783,TRUE
full_cohort,233,73,16,C1QTNF6,0.43509983532112984,0.4144564628907033,1.5135478476539597,0.10997813207397368,TRUE
full_cohort,233,73,16,CADPS2,-0.41010601450174866,-0.1802245071217314,0.8350827083489141,0.43947985840168796,TRUE
full_cohort,233,73,16,KNTC1,0.41317926152804135,0.5329344800104552,1.7039251135776574,0.014252880978923823,TRUE
full_cohort,233,73,16,PODXL,-0.41295393620776416,-0.24180629775192786,0.7852082594271093,0.2934871271321937,TRUE
full_cohort,233,73,16,HIBCH,-0.4099623749107515,-0.44976423657187786,0.6377784987431467,0.1249863093789879,TRUE
full_cohort,233,73,16,TNIP1,-0.414945866298316,0.0624569292142521,1.0644486112924432,0.8267257118278751,FALSE
full_cohort,233,73,16,TCIRG1,0.4257531411377312,0.3073580406931716,1.3598277545939372,0.3186081539990543,TRUE
full_cohort,233,73,16,LTB4R,0.4152348937982004,-0.04344364191686469,0.9574865146749901,0.8759185462899598,FALSE
full_cohort,233,73,16,LRBA,-0.42337150345977026,-0.10008446566870251,0.9047609935660456,0.6977616341644103,TRUE
full_cohort,233,73,16,GRAMD1A,0.4057580580941821,0.4291897223696299,1.5360124226716485,0.14408818850773422,TRUE
full_cohort,233,73,16,IFFO1,0.4086497996244981,0.22031412479383566,1.246468215667846,0.40933237821175367,TRUE
full_cohort,233,73,16,TNFAIP2,0.42728551519013547,0.2397378842741823,1.270915979594224,0.3747863094512338,TRUE
size_matched_39,233,39,9,CYFIP2,-0.4403276873957715,-0.30810455542333615,0.7348384826437251,0.38164288658418943,TRUE
size_matched_39,233,39,9,CRYL1,-0.4562451822719112,-0.681236866604483,0.5059907620879635,0.03623116944866232,TRUE
size_matched_39,233,39,9,HHLA2,-0.46651200190082415,-1.3630814541441636,0.2558711058312951,0.0064751803950760314,TRUE
size_matched_39,233,39,9,DDC,-0.4170476451847731,-0.8456351960505726,0.42928459171258165,0.017488339028900395,TRUE
size_matched_39,233,39,9,KL,-0.4143562134600067,-0.7809774071431718,0.45795818088727763,0.01170546917336054,TRUE
size_matched_39,233,39,9,RBM47,-0.406043543125073,-0.39686840830777115,0.6724225050262822,0.28877890004831014,TRUE
size_matched_39,233,39,9,PANK1,-0.4732407037257613,-0.1675495641883699,0.8457346980961199,0.6690948746212724,TRUE
size_matched_39,233,39,9,GJB1,-0.4272749730657404,-0.5914596936459903,0.5535187269860515,0.11726294563456592,TRUE
size_matched_39,233,39,9,ACADM,-0.4484141243283115,-0.7399216588775807,0.4771512946248396,0.004140356709459835,TRUE
size_matched_39,233,39,9,CLCN5,-0.4176541545204886,-0.5863326688153141,0.5563639186953434,0.15282818285273497,TRUE
size_matched_39,233,39,9,TMEM140,-0.4073424327415841,-0.28735562090713146,0.7502448786268153,0.3708677606516111,TRUE
size_matched_39,233,39,9,C1QTNF6,0.43509983532112984,0.5623355046444354,1.7547659823639326,0.16970025096438818,TRUE
size_matched_39,233,39,9,CADPS2,-0.41010601450174866,-0.6928845741827322,0.5001313204306431,0.025872099526504877,TRUE
size_matched_39,233,39,9,KNTC1,0.41317926152804135,0.5469092147819875,1.727904175380444,0.10421651309066597,TRUE
size_matched_39,233,39,9,PODXL,-0.41295393620776416,-0.8825991429065685,0.4137062314479443,0.0066962136405624715,TRUE
size_matched_39,233,39,9,HIBCH,-0.4099623749107515,-1.1179187752893422,0.3269595633245389,0.009482378917569523,TRUE
size_matched_39,233,39,9,TNIP1,-0.414945866298316,0.1496442815635059,1.1614210303659793,0.6707227963937321,FALSE
size_matched_39,233,39,9,TCIRG1,0.4257531411377312,0.3094635813368799,1.3626939435794885,0.4415433227158456,TRUE
size_matched_39,233,39,9,LTB4R,0.4152348937982004,0.6079343912197734,1.8366337111436861,0.010718187542876203,TRUE
size_matched_39,233,39,9,LRBA,-0.42337150345977026,-0.7915192996872432,0.4531557925601703,0.026314799142465123,TRUE
size_matched_39,233,39,9,GRAMD1A,0.4057580580941821,0.5608071145394772,1.7520860639020854,0.1090146688045383,TRUE
size_matched_39,233,39,9,IFFO1,0.4086497996244981,0.34818562457311975,1.4164951616475203,0.3063968908773479,TRUE
size_matched_39,233,39,9,TNFAIP2,0.42728551519013547,0.7562759958951129,2.130328079714292,0.06646206532759637,TRUE
full_cohort,234,73,16,CYFIP2,-0.4403276873957715,-0.2260982899982848,0.7976396978080504,0.3711812646939667,TRUE
full_cohort,234,73,16,CRYL1,-0.4562451822719112,-0.3367602243965929,0.7140800383493706,0.14935209266137095,TRUE
full_cohort,234,73,16,HHLA2,-0.46651200190082415,-0.6269443241834427,0.5342217178738754,0.014463111837345173,TRUE
full_cohort,234,73,16,DDC,-0.4170476451847731,-0.174078861850483,0.8402306329030419,0.4806531690853004,TRUE
full_cohort,234,73,16,KL,-0.4143562134600067,-0.24751441188444917,0.7807389688100412,0.31353463829415995,TRUE
full_cohort,234,73,16,RBM47,-0.406043543125073,-0.2270235388745689,0.7969020238925806,0.36028837301832495,TRUE
full_cohort,234,73,16,PANK1,-0.4732407037257613,0.10095887171064809,1.1062311434332384,0.7046612985241673,FALSE
full_cohort,234,73,16,GJB1,-0.4272749730657404,-0.20111074960818873,0.8178218530883895,0.4110233919972492,TRUE
full_cohort,234,73,16,ACADM,-0.4484141243283115,-0.8496529393649033,0.42756329659073283,0.006092196674757697,TRUE
full_cohort,234,73,16,CLCN5,-0.4176541545204886,-0.04420806529649721,0.9567548692765414,0.8599427329309118,TRUE
full_cohort,234,73,16,TMEM140,-0.4073424327415841,-0.18840583072276235,0.8282784981537541,0.44847955546025486,TRUE
full_cohort,234,73,16,C1QTNF6,0.43509983532112984,0.5127779689531559,1.6699237537565206,0.05623414536691712,TRUE
full_cohort,234,73,16,CADPS2,-0.41010601450174866,-0.39659079800296365,0.6726092023562142,0.07680873851120187,TRUE
full_cohort,234,73,16,KNTC1,0.41317926152804135,0.57822645896534,1.7828736255891289,0.020586804160448214,TRUE
full_cohort,234,73,16,PODXL,-0.41295393620776416,-0.5025566101879405,0.6049819777802652,0.03604171474419321,TRUE
full_cohort,234,73,16,HIBCH,-0.4099623749107515,-0.5305562570573579,0.5882776450567312,0.07123279788333724,TRUE
full_cohort,234,73,16,TNIP1,-0.414945866298316,0.2040370835871385,1.2263436298338506,0.46916762211703167,FALSE
full_cohort,234,73,16,TCIRG1,0.4257531411377312,0.7329512583803438,2.081213752503345,0.005855105538672984,TRUE
full_cohort,234,73,16,LTB4R,0.4152348937982004,0.26625056473422715,1.3050620202409515,0.2921213589547101,TRUE
full_cohort,234,73,16,LRBA,-0.42337150345977026,-0.42692724136596627,0.6525110263117712,0.07676211798954843,TRUE
full_cohort,234,73,16,GRAMD1A,0.4057580580941821,0.7372307573542821,2.090139389627097,0.004531770109104728,TRUE
full_cohort,234,73,16,IFFO1,0.4086497996244981,0.3077337255008049,1.3603387171967702,0.22567396118422955,TRUE
full_cohort,234,73,16,TNFAIP2,0.42728551519013547,0.2556022926834526,1.2912390905740716,0.36771463325043047,TRUE
size_matched_39,234,39,9,CYFIP2,-0.4403276873957715,-0.37724962913231747,0.6857448706312012,0.21698406101471357,TRUE
size_matched_39,234,39,9,CRYL1,-0.4562451822719112,-0.21057418723731394,0.8101189524369711,0.4881863038694302,TRUE
size_matched_39,234,39,9,HHLA2,-0.46651200190082415,-0.9752058718750974,0.3771147082588229,0.012509987964841176,TRUE
size_matched_39,234,39,9,DDC,-0.4170476451847731,-0.3323793351127912,0.7172152063348404,0.32810667898050233,TRUE
size_matched_39,234,39,9,KL,-0.4143562134600067,0.1234218485379638,1.1313615835251638,0.7220557294258975,FALSE
size_matched_39,234,39,9,RBM47,-0.406043543125073,-0.4518663465407415,0.6364392263451135,0.24899688093749464,TRUE
size_matched_39,234,39,9,PANK1,-0.4732407037257613,-0.4804982025218306,0.6184751891399237,0.23563527556014222,TRUE
size_matched_39,234,39,9,GJB1,-0.4272749730657404,-0.23737518625883197,0.7886953248521356,0.4582260705741673,TRUE
size_matched_39,234,39,9,ACADM,-0.4484141243283115,-1.2036937365418652,0.3000837320181322,0.002644758109358948,TRUE
size_matched_39,234,39,9,CLCN5,-0.4176541545204886,-0.6203092591901469,0.5377780990557466,0.07655311864937908,TRUE
size_matched_39,234,39,9,TMEM140,-0.4073424327415841,-0.39960793160752206,0.6705829088652705,0.2892759743925028,TRUE
size_matched_39,234,39,9,C1QTNF6,0.43509983532112984,0.30758141120290794,1.3601315339390452,0.385031088923016,TRUE
size_matched_39,234,39,9,CADPS2,-0.41010601450174866,-0.3191217915417603,0.7267870274032393,0.2996117177795067,TRUE
size_matched_39,234,39,9,KNTC1,0.41317926152804135,0.1755781695089018,1.191935157995657,0.5937565716427406,TRUE
size_matched_39,234,39,9,PODXL,-0.41295393620776416,-0.3200483595166108,0.7261139217063586,0.3203614273056956,TRUE
size_matched_39,234,39,9,HIBCH,-0.4099623749107515,-1.6242591810200557,0.19705760515772358,4.2146477381578454e-4,TRUE
size_matched_39,234,39,9,TNIP1,-0.414945866298316,-0.5072631156472283,0.6021413168358605,0.24173378767434306,TRUE
size_matched_39,234,39,9,TCIRG1,0.4257531411377312,0.6375324224749761,1.891806934742432,0.1160337199634544,TRUE
size_matched_39,234,39,9,LTB4R,0.4152348937982004,-0.28957391587441533,0.7485824587388699,0.44659147974347513,FALSE
size_matched_39,234,39,9,LRBA,-0.42337150345977026,-1.0694094804988437,0.3432111304548918,0.0030261004303507155,TRUE
size_matched_39,234,39,9,GRAMD1A,0.4057580580941821,0.7420592209234668,2.1002559556047187,0.04155534863629226,TRUE
size_matched_39,234,39,9,IFFO1,0.4086497996244981,0.05872516049136252,1.060483737854309,0.8653519296944199,TRUE
size_matched_39,234,39,9,TNFAIP2,0.42728551519013547,0.10719694482498132,1.1131534627065442,0.7601061852634279,TRUE
full_cohort,235,73,16,CYFIP2,-0.4403276873957715,-0.19676295415273357,0.821385316215574,0.41940954859101104,TRUE
full_cohort,235,73,16,CRYL1,-0.4562451822719112,-0.26382583326273173,0.7681073067509676,0.26364715265037547,TRUE
full_cohort,235,73,16,HHLA2,-0.46651200190082415,-0.5616778053931071,0.5702514897370357,0.03448145524383297,TRUE
full_cohort,235,73,16,DDC,-0.4170476451847731,-0.14767128199532473,0.8627146581776491,0.5488585048802561,TRUE
full_cohort,235,73,16,KL,-0.4143562134600067,-0.007613276028332532,0.9924156315506308,0.976893703344263,TRUE
full_cohort,235,73,16,RBM47,-0.406043543125073,-0.22485277635132636,0.7986337878848934,0.4195297045008261,TRUE
full_cohort,235,73,16,PANK1,-0.4732407037257613,-0.0931917008159969,0.9110188405003503,0.7190241032580139,TRUE
full_cohort,235,73,16,GJB1,-0.4272749730657404,0.023671689563595808,1.02395408788628,0.9314550984761597,FALSE
full_cohort,235,73,16,ACADM,-0.4484141243283115,-0.6830778865392608,0.5050600799731769,4.121069802454559e-4,TRUE
full_cohort,235,73,16,CLCN5,-0.4176541545204886,0.15039490206134795,1.1622931440702604,0.5452180285427297,FALSE
full_cohort,235,73,16,TMEM140,-0.4073424327415841,-0.21202125953667733,0.8089474995346531,0.3863045993958633,TRUE
full_cohort,235,73,16,C1QTNF6,0.43509983532112984,0.15412946945338984,1.166641921492915,0.5937212631928152,TRUE
full_cohort,235,73,16,CADPS2,-0.41010601450174866,-0.5538309997497164,0.5747437442188976,0.014664167047518514,TRUE
full_cohort,235,73,16,KNTC1,0.41317926152804135,0.3552586013990327,1.4265495142857516,0.15396138622749025,TRUE
full_cohort,235,73,16,PODXL,-0.41295393620776416,-0.7587355272775748,0.4682581524815743,0.004256352069884951,TRUE
full_cohort,235,73,16,HIBCH,-0.4099623749107515,-0.715745168808926,0.48882771687777365,0.021860811838118537,TRUE
full_cohort,235,73,16,TNIP1,-0.414945866298316,0.23551829263072532,1.265564531550104,0.3999615367395064,FALSE
full_cohort,235,73,16,TCIRG1,0.4257531411377312,0.5161345092741235,1.6755383376862916,0.06802412373383544,TRUE
full_cohort,235,73,16,LTB4R,0.4152348937982004,0.23355786964968744,1.2630859201157039,0.3896491598006388,TRUE
full_cohort,235,73,16,LRBA,-0.42337150345977026,-0.6567163637931438,0.518551275714037,0.011993737688286158,TRUE
full_cohort,235,73,16,GRAMD1A,0.4057580580941821,0.5302271034867891,1.6993181858850346,0.04665291969519903,TRUE
full_cohort,235,73,16,IFFO1,0.4086497996244981,0.1689039574851256,1.1840064185089985,0.5445455298056543,TRUE
full_cohort,235,73,16,TNFAIP2,0.42728551519013547,0.208758823216681,1.2321477972503567,0.4402803410137538,TRUE
size_matched_39,235,39,9,CYFIP2,-0.4403276873957715,-0.4300645823518707,0.6504670846726346,0.19185864924701926,TRUE
size_matched_39,235,39,9,CRYL1,-0.4562451822719112,-0.46210789151293624,0.6299543695452527,0.12438201671084147,TRUE
size_matched_39,235,39,9,HHLA2,-0.46651200190082415,-0.5335588896632063,0.5865139126637096,0.11076265422185518,TRUE
size_matched_39,235,39,9,DDC,-0.4170476451847731,-0.4536807857117139,0.6352854930888218,0.15386004541002737,TRUE
size_matched_39,235,39,9,KL,-0.4143562134600067,-0.2577963414822118,0.7727525937302228,0.4494010364517618,TRUE
size_matched_39,235,39,9,RBM47,-0.406043543125073,-0.4486497454401223,0.6384896934605091,0.19519441734364348,TRUE
size_matched_39,235,39,9,PANK1,-0.4732407037257613,-0.05816384934301406,0.9434953436790837,0.8668301839869138,TRUE
size_matched_39,235,39,9,GJB1,-0.4272749730657404,-0.16069864772536763,0.8515486485673147,0.6202781903403178,TRUE
size_matched_39,235,39,9,ACADM,-0.4484141243283115,-1.149548680336709,0.3167797060318297,0.002009286051355171,TRUE
size_matched_39,235,39,9,CLCN5,-0.4176541545204886,-0.1797108614853729,0.8355117551176232,0.5977901429453513,TRUE
size_matched_39,235,39,9,TMEM140,-0.4073424327415841,-0.05172209836676832,0.9495927235468655,0.8749691444915063,TRUE
size_matched_39,235,39,9,C1QTNF6,0.43509983532112984,0.08784251459857435,1.0918161633812915,0.819384136806438,TRUE
size_matched_39,235,39,9,CADPS2,-0.41010601450174866,-0.8566725546050997,0.4245724762429285,0.0023816487666619636,TRUE
size_matched_39,235,39,9,KNTC1,0.41317926152804135,0.8628568246956897,2.3699214821309735,0.02175315169405181,TRUE
size_matched_39,235,39,9,PODXL,-0.41295393620776416,-1.00802554590122,0.36493882364427427,9.67052147781887e-4,TRUE
size_matched_39,235,39,9,HIBCH,-0.4099623749107515,-0.891122604104458,0.4101950075843822,0.006110299920621825,TRUE
size_matched_39,235,39,9,TNIP1,-0.414945866298316,0.32114995003579416,1.3787123033535842,0.38181256371646144,FALSE
size_matched_39,235,39,9,TCIRG1,0.4257531411377312,0.8290705200002547,2.2911881366921616,0.04538205926114228,TRUE
size_matched_39,235,39,9,LTB4R,0.4152348937982004,0.6155041233371908,1.8505892896916318,0.06898760741444158,TRUE
size_matched_39,235,39,9,LRBA,-0.42337150345977026,-0.5213536970453099,0.5937162917434863,0.126787427837218,TRUE
size_matched_39,235,39,9,GRAMD1A,0.4057580580941821,0.7690949081632347,2.157812351343253,0.036620541651331,TRUE
size_matched_39,235,39,9,IFFO1,0.4086497996244981,0.3450191999248345,1.4120170300282413,0.30403307765224996,TRUE
size_matched_39,235,39,9,TNFAIP2,0.42728551519013547,0.7143819462860604,2.0429236554370154,0.051233796053647425,TRUE
full_cohort,236,73,16,CYFIP2,-0.4403276873957715,-0.46694827146104934,0.6269125188422817,0.060668257968349744,TRUE
full_cohort,236,73,16,CRYL1,-0.4562451822719112,-0.3813304994790827,0.6829521369908775,0.10831841601187633,TRUE
full_cohort,236,73,16,HHLA2,-0.46651200190082415,-0.5286722975362592,0.5893869809710501,0.03613567781481494,TRUE
full_cohort,236,73,16,DDC,-0.4170476451847731,-0.20009682641409912,0.8186514821528703,0.39677513470644493,TRUE
full_cohort,236,73,16,KL,-0.4143562134600067,0.11705669154108227,1.1241831595598217,0.661755958267061,FALSE
full_cohort,236,73,16,RBM47,-0.406043543125073,-0.33410887156385005,0.7159758285756816,0.20761796165887367,TRUE
full_cohort,236,73,16,PANK1,-0.4732407037257613,-0.1385517596810642,0.8706181871831777,0.609264112857147,TRUE
full_cohort,236,73,16,GJB1,-0.4272749730657404,-0.17102961907402273,0.8427966102467429,0.46086365124785866,TRUE
full_cohort,236,73,16,ACADM,-0.4484141243283115,-1.0549227032792954,0.34821934247921643,4.158659743556346e-4,TRUE
full_cohort,236,73,16,CLCN5,-0.4176541545204886,-0.05586565078237227,0.9456661768672764,0.8269074036277988,TRUE
