accession,symbol,log2FoldChange,AveExpr,t,pvalue,padj,B,significant
GSE40435,DGKI,0.028019193118811594,6.733062473321782,0.8999731769311576,0.37026223801350955,0.48318018507897303,-7.561055231610463,FALSE
GSE40435,MIR301B,-0.0069488571089107954,6.6251590016237625,-0.8998292982906966,0.37033844429137286,0.4832594926257469,-7.561184794795443,FALSE
GSE40435,TANC1,0.04181141356435619,8.651520630574257,0.8997029399021447,0.3704053790042343,0.48332669548039814,-7.5612985641220565,FALSE
GSE40435,NKAIN2,0.025993728099009926,6.685636788445545,0.8996040809278673,0.37045775201109443,0.48337489255699867,-7.561387562832167,FALSE
GSE40435,FLJ11827,-0.006636108950494804,6.7105704184653465,-0.8995041781950527,0.3705106827158503,0.4834238132735057,-7.561477491417654,FALSE
GSE40435,NOM1,0.005818932564356704,6.69324385590099,0.8993994982506629,0.3705661496071244,0.4834760388649429,-7.561571709719067,FALSE
GSE40435,MIR153-2,0.007531813128713155,6.644619955415841,0.8993326708428481,0.37060156226443064,0.48350209652313897,-7.561631852796957,FALSE
GSE40435,GKN1,0.008423529069307814,6.707766116891089,0.899257820080259,0.37064122912687336,0.48352359797549305,-7.561699211481292,FALSE
GSE40435,LOC729130,-0.0077462787029699675,6.687497290440594,-0.8992432981666747,0.3706489252667732,0.48352359797549305,-7.561712279205939,FALSE
GSE40435,LOC649199,0.010217834514851105,6.774672250198019,0.8991648024555752,0.370690527172998,0.48355772413644077,-7.561782910952889,FALSE
GSE40435,LOC651100,0.007530305118811949,6.828684245668317,0.8988466983089066,0.3708591491624704,0.4837575354858618,-7.562069084231397,FALSE
GSE40435,VCY,-0.0067877722970297715,6.639327126465346,-0.8987719193530173,0.37089879532056846,0.4837890980409164,-7.562136342508294,FALSE
GSE40435,LOC402483,0.008117789891089541,6.657720577757425,0.8986595437995836,0.37095837938840537,0.4838466632859266,-7.562237405855894,FALSE
GSE40435,LOC100128098,-0.04302710940593946,8.182575863287129,-0.8984472921486062,0.3710709364762619,0.48397331437451224,-7.5624282574131785,FALSE
GSE40435,LOC126860,0.010260370554455793,6.677308010910891,0.8982192493013641,0.3711918916046193,0.48411090769292164,-7.562633258587563,FALSE
GSE40435,LOC100130166,0.008111201871287265,6.587117692658416,0.8981717707982718,0.3712170775752961,0.484123591986707,-7.562675933374162,FALSE
GSE40435,LOC100129070,0.005993690311881352,6.638151818834158,0.8980796917564782,0.3712659259070281,0.4841671332605646,-7.562758689837537,FALSE
GSE40435,SPOCK3,0.008372845712871606,6.622413274579208,0.8976545927845752,0.37149149523109126,0.48444112279458595,-7.563140641229417,FALSE
GSE40435,LOC441436,-0.009075642099010224,6.760206318841584,-0.8972554706605356,0.3717033590280655,0.4846894516895802,-7.563499090419499,FALSE
GSE40435,LRP12,-0.010713941168316659,6.784591796524753,-0.8972375343381677,0.37171288185237494,0.4846894516895802,-7.563515195239244,FALSE
GSE40435,LOC646997,-0.008657597009900594,6.649393430990099,-0.8967296551488954,0.3719825908376838,0.48500938659574816,-7.563971082664535,FALSE
GSE40435,LOC648496,0.009483081970297078,6.791914873460396,0.8967171747645939,0.3719892200891002,0.48500938659574816,-7.563982282229284,FALSE
GSE40435,AP1S1,-0.05042002423102297,8.967115655231023,-0.8966209825827818,0.37204031733676046,0.48505581218599875,-7.564068597385223,FALSE
GSE40435,LOC100134399,0.00841316129703014,6.64588552569802,0.8964877267429435,0.37211111007992104,0.4851060834626543,-7.564188155439568,FALSE
GSE40435,MIR375,0.00803389608910914,6.7089706578465345,0.8964620901948992,0.37212473057925766,0.4851060834626543,-7.5642111547202875,FALSE
GSE40435,OR4F3,-0.007406762861386326,6.677086994678218,-0.8964381927232982,0.3721374274031959,0.4851060834626543,-7.564232593242789,FALSE
GSE40435,PRPF39,-0.007391543584158618,6.739226079455445,-0.8964317653543806,0.3721408423369701,0.4851060834626543,-7.564238359166534,FALSE
GSE40435,PADI6,0.007146717435643562,6.5994639228267324,0.8963985368744324,0.37215849731845363,0.4851089033438811,-7.5642681674307095,FALSE
GSE40435,NEUROG3,-0.009415351643564095,6.778764264168317,-0.8960330731144031,0.3723527105688371,0.4853418572574328,-7.564595942152036,FALSE
GSE40435,C20orf77,0.006504787782178858,6.549294531881188,0.895976663927844,0.3723826929848222,0.4853607345734327,-7.564646522329839,FALSE
GSE40435,MIR924,0.007326307227723611,6.651047462782178,0.8954867983960563,0.37264312846195435,0.48567996856146006,-7.56508563610791,FALSE
GSE40435,OR52E2,-0.008069936544553857,6.690953007123762,-0.8953861496413502,0.3726966522361803,0.48572951130493824,-7.565175828032471,FALSE
GSE40435,LOC646999,-0.008842494594058807,6.731195498831683,-0.8949476223920484,0.3729299120550029,0.48601328725197107,-7.565568678351368,FALSE
GSE40435,LOC402251,0.05391619388118987,12.129277874465346,0.8946902866330427,0.3730668358694532,0.48617149687527816,-7.565799121857942,FALSE
GSE40435,IGFALS,-0.015619998475247641,6.897139772,-0.8945990420036593,0.37311539311228237,0.48620975059722177,-7.565880815521509,FALSE
GSE40435,LOC390683,-0.008501338643564383,6.709134802391089,-0.8945490681756877,0.3731419891421226,0.48620975059722177,-7.565925554899001,FALSE
GSE40435,PLK5P,0.03905961257425757,6.65405430769307,0.8945186551526239,0.373158175510907,0.48620975059722177,-7.565952781141146,FALSE
GSE40435,HTATSF1,-0.006755089069306815,6.6304615686831685,-0.8945184254557392,0.37315829776148146,0.48620975059722177,-7.565952986766144,FALSE
GSE40435,LOC389365,0.008891568920792183,6.8506767040742576,0.8943534519309042,0.37324610740370134,0.48630392807021317,-7.566100657884766,FALSE
GSE40435,SNAP91,-0.015624978247525545,6.6251115575,-0.8942140312134698,0.3733203263011474,0.48638039100454045,-7.566225435268199,FALSE
GSE40435,SNORD113-5,-0.008538454435642684,6.634644991762376,-0.8941515648969259,0.3733535824811416,0.4864034815199895,-7.566281334546477,FALSE
GSE40435,HOOK1,-0.07359541127722777,9.254863495826733,-0.8940465149100765,0.37340951379940357,0.48645610996024974,-7.566375332036948,FALSE
GSE40435,LOC126520,0.009058852366337215,6.797945928975247,0.8939735384382559,0.3734483714506346,0.48648649237062863,-7.566440624124782,FALSE
GSE40435,LOC200261,-0.008504165643564437,6.716182035891089,-0.8938900704499841,0.37349281861494144,0.48652415333866955,-7.566515296545915,FALSE
GSE40435,POTED,0.008709255475247916,6.650926747361386,0.8935621233625991,0.37366748442377784,0.48673143124984103,-7.566808619247483,FALSE
GSE40435,OR2J3,0.007577177801980486,6.629631464059406,0.8933543564928598,0.3737781683543031,0.4868553539306455,-7.566994395434982,FALSE
GSE40435,MIR130B,0.007574559356436328,6.639937229886138,0.8932706798983145,0.37382275131683806,0.48689317173011676,-7.56706920342969,FALSE
GSE40435,LMOD1,0.033042921663365796,6.9750467073762374,0.8928739543061912,0.37403417250219206,0.48714827923859927,-7.567423787533762,FALSE
GSE40435,FLJ40244,-0.006769658069307107,6.518911798717822,-0.8924182449213214,0.37427711967959953,0.4874444237916728,-7.567830898623815,FALSE
GSE40435,FABP9,-0.005639133544554866,6.655502054475248,-0.8922839168753747,0.3743487513636615,0.4875087163233286,-7.567950862457465,FALSE
GSE40435,LOC644388,-0.008062199475247094,6.6409527991732675,-0.8922672822046182,0.3743576225557501,0.4875087163233286,-7.567965717082131,FALSE
GSE40435,LOC648934,0.009703512089109051,6.666339791490099,0.8922246535058915,0.3743803568436054,0.48751804774818724,-7.568003782916254,FALSE
GSE40435,LOC100132956,-0.009260094059405257,6.626210247217822,-0.8921713698022308,0.37440877476460654,0.4875347793154894,-7.568051360753866,FALSE
GSE40435,DKFZP434I0714,-0.008378909772276549,6.8189192940940595,-0.8919941475187757,0.3745033028736313,0.48763759100939297,-7.568209585129725,FALSE
GSE40435,LOC644819,0.009495600425743371,6.63551143579703,0.8916262919730095,0.3746995601344595,0.48785823915220006,-7.568537908452236,FALSE
GSE40435,LOC646010,0.007503320920791165,6.720983794490099,0.8916181238706152,0.37470391868970954,0.48785823915220006,-7.568545197242546,FALSE
GSE40435,SPATS1,0.011261528603960123,6.712680624648515,0.8914374566711593,0.3748003320738382,0.48796347906869164,-7.568706398460063,FALSE
GSE40435,CELA3B,-0.008274606950494388,6.794563126178218,-0.8910686572502349,0.3749971908651296,0.48819947760157434,-7.569035361769367,FALSE
GSE40435,SLC17A3,-0.21298057155445643,10.71460621839109,-0.8908411235009294,0.37511867680842514,0.48833733456302586,-7.569238251466707,FALSE
GSE40435,LOC645179,-0.009350859633663333,6.647198803648515,-0.8906195939566269,0.37523698066566036,0.48844213469309145,-7.569435738261933,FALSE
GSE40435,LOC651577,0.007314038158415818,6.720030475415841,0.890609837881942,0.37524219125911595,0.48844213469309145,-7.569444434391686,FALSE
GSE40435,OR1C1,-0.009140833544554302,6.685416856455445,-0.8906027550381108,0.3752459741429297,0.48844213469309145,-7.569450747663953,FALSE
GSE40435,OR6K2,-0.007530594999999812,6.6476822846980195,-0.8902295510460303,0.3754453328930377,0.48866914016225127,-7.569783332037421,FALSE
GSE40435,LOC100134412,0.011186474445545444,6.7638675057772275,0.8902178543239141,0.3754515821410105,0.48866914016225127,-7.569793753467285,FALSE
GSE40435,LOC100132364,0.01052402658415849,6.796288230480198,0.8900153787273071,0.37555976980807126,0.48878366112699223,-7.5699741318088165,FALSE
GSE40435,FAM120C,0.008286410762376215,6.708856637638614,0.8899840264608646,0.37557652383828877,0.48878366112699223,-7.570002058821355,FALSE
GSE40435,LOC641835,0.008940340584159273,6.668696566618812,0.889965549860505,0.3755863975869479,0.48878366112699223,-7.570018516388465,FALSE
GSE40435,LOC645636,-0.008609197079208264,6.782275427311881,-0.889809017452474,0.3756700537915605,0.4888722131250852,-7.570157930197805,FALSE
GSE40435,LOC100132029,-0.007906115950495143,6.682253942292079,-0.88966644749613355,0.37574625815115714,0.48895106082718315,-7.5702848874991115,FALSE
GSE40435,SNORD27,0.008459060128712224,6.650685352282178,0.8896025420052511,0.37578041910174087,0.4889751940058971,-7.570341788279905,FALSE
GSE40435,LOC652215,-0.007672375316831396,6.71060767640099,-0.8895402295935971,0.3758137303389948,0.48899821955602435,-7.570397266724697,FALSE
GSE40435,LOC731050,0.007302044970296944,6.649908600910891,0.8894156882851262,0.3758803137122667,0.48906453415822165,-7.570508137793506,FALSE
GSE40435,LOC100128064,0.0077812817029707885,6.746251068544554,0.8893318944412135,0.37592511647571003,0.4891025052900276,-7.570582725430155,FALSE
GSE40435,MRI1,0.02219585501485088,8.508226510794554,0.889073934918471,0.3760630628794377,0.4892424045459621,-7.570812300189857,FALSE
GSE40435,LOC643857,0.008942319069307474,6.725024197732673,0.8890552432175503,0.3760730596831513,0.4892424045459621,-7.570828932588167,FALSE
GSE40435,LOC441737,0.01332669330693162,6.677593345247525,0.8890431742091489,0.37607951458854993,0.4892424045459621,-7.570839671746515,FALSE
GSE40435,MIR568,0.008135630089109318,6.698140746717821,0.8883945904488249,0.37642650073891437,0.4896734564696895,-7.571416578771322,FALSE
GSE40435,LOC100131588,0.00752424699009864,6.645919804663366,0.8883246299541511,0.37646394091365987,0.48970181721307465,-7.571478782975303,FALSE
GSE40435,LOC131873,0.009559158663366487,6.646931980044554,0.888276921623952,0.37648947392021714,0.48971468747768043,-7.571521199273364,FALSE
GSE40435,LOC652551,-0.008107090217821845,6.719438294039604,-0.8880844875323042,0.3765924736696683,0.48982639719181675,-7.57169226490215,FALSE
GSE40435,LOC100130982,0.005264225381188082,6.719779536141089,0.8880580223769746,0.37660664044166126,0.48982639719181675,-7.571715788432264,FALSE
GSE40435,BAHD1,-0.015876490069306932,6.948084615618812,-0.8879894154617212,0.3766433672104492,0.48985381903177333,-7.571776766414901,FALSE
GSE40435,MIR941-2,0.008989082613861455,6.611152220514851,0.8876642841941876,0.37681744751534263,0.4900598700679225,-7.572065680749467,FALSE
GSE40435,NT5E,0.05704459364356406,7.828320464148515,0.8875970201081539,0.3768534680326068,0.4900863614756862,-7.572125439167724,FALSE
GSE40435,OR6B1,0.006677072742574275,6.574354660153466,0.887434708852705,0.3769403960301021,0.49017905154844754,-7.57226962054971,FALSE
GSE40435,IGFL4,0.007446321019802538,6.672716471559406,0.8872038518603034,0.37706405624370576,0.4903194990745983,-7.57247464651022,FALSE
GSE40435,CENTG2,-0.03988415806930846,8.944770772549505,-0.8869833323906021,0.37718220279221426,0.4904527654777592,-7.572670442586932,FALSE
GSE40435,LOC126075,0.007075015148514655,6.621680723712871,0.8868687511776856,0.377243600505076,0.49050945166186183,-7.57277215868405,FALSE
GSE40435,MT1L,-0.025340798643563887,6.829366353074257,-0.8868435118712413,0.37725712568896597,0.49050945166186183,-7.572794562396083,FALSE
GSE40435,LOC731017,-0.007964006524752598,6.700191290935644,-0.8867783887309304,0.37729202513505766,0.49051624597721327,-7.572852366159421,FALSE
GSE40435,SYT14L,0.006962018524752896,6.624233794846535,0.886757163927909,0.37730339992879347,0.49051624597721327,-7.572871204542727,FALSE
GSE40435,MIR449B,0.007900535287128528,6.638229192108911,0.8867460716215635,0.3773093446015564,0.49051624597721327,-7.572881049504276,FALSE
GSE40435,MIR548F2,0.008395613356435952,6.607840807638614,0.8864485420101511,0.3774688207866427,0.4907031988588894,-7.573145076262786,FALSE
GSE40435,LOC646041,0.009299339653465586,6.647891840668317,0.8862765499975476,0.37756102791400836,0.4908026911909692,-7.573297661593435,FALSE
GSE40435,TRYX3,0.00747181399999932,6.649591837831683,0.8862042244784026,0.3775998067610541,0.4908327251521647,-7.573361817570735,FALSE
GSE40435,PCDHAC1,-0.005688605787128228,6.6458236284183165,-0.8860033864560606,0.3777075033489975,0.4909523373820309,-7.573539942864418,FALSE
GSE40435,MAGEB5,0.007135045485149669,6.6341965702376235,0.8855994049496575,0.3779241909655774,0.4912136026853765,-7.573898117786426,FALSE
GSE40435,WBP2,0.02769691138613833,12.297535246782179,0.8853539740132029,0.37805587316366507,0.4913643636013368,-7.574115641300073,FALSE
GSE40435,GSC2,-0.007757500891089348,6.6421222157425746,-0.8851783961287053,0.3781500943758451,0.491448336962941,-7.574271218174727,FALSE
GSE40435,SPON1,-0.12983726551485025,8.671798893252475,-0.8851750862730001,0.378151870700711,0.491448336962941,-7.574274150695412,FALSE
GSE40435,SFTPD,0.03122973056435594,7.32546263999505,0.8850514131223282,0.3782182470279072,0.49149586507579107,-7.5743837169388355,FALSE
GSE40435,MIR583,0.008289012445544969,6.7610489850742574,0.8850484576814277,0.37821983332475373,0.49149586507579107,-7.5743863350798595,FALSE
GSE40435,LOC646630,0.02806979782178167,12.057557848217822,0.8849222422392887,0.37828758180400635,0.4915635047145263,-7.574498137715183,FALSE
GSE40435,LOC284064,0.00796162760395982,6.64252643419802,0.8847704560850552,0.378369065880664,0.49164898663791495,-7.574632570294535,FALSE
GSE40435,CNN3,0.034371083465347375,11.92941554648515,0.8841937790230088,0.3786787461270472,0.49203096498847954,-7.5751431093617985,FALSE
GSE40435,LOC730034,-0.007427892435643298,6.705894490534654,-0.8841335003952372,0.3787111253750961,0.4920526193932102,-7.575196455826877,FALSE
GSE40435,USP29,0.006921318673267771,6.555968183118812,0.8836332559952419,0.37897990321901154,0.4923814077421014,-7.57563903293304,FALSE
GSE40435,ANKRD30B,-0.0589752994059373,10.494229823079207,-0.8835623345751166,0.37901801844477756,0.4924104978459016,-7.575701758693123,FALSE
GSE40435,KCNU1,0.00841146066336614,6.592296130955446,0.883468676134616,0.37906835687168416,0.49245546494689335,-7.575784586392939,FALSE
GSE40435,LOC100129596,-0.007504446019801497,6.6595443006633666,-0.8833604248022768,0.37912654371346444,0.49251062393044703,-7.575880308678357,FALSE
GSE40435,PRAMEF20,0.006388074029703583,6.639536224103961,0.8831498855775006,0.37923972792094074,0.4926342451264722,-7.576066446941265,FALSE
GSE40435,LOC100131414,0.0076668805643569145,6.660665445638614,0.8831248850214117,0.3792531694214685,0.4926342451264722,-7.5760885470941615,FALSE
GSE40435,LOC642592,0.008209035049504992,6.680932437059406,0.8830314075724573,0.37930343002566447,0.4926752922575659,-7.576171174434378,FALSE
GSE40435,C17orf64,0.008036350386138974,6.697686049381188,0.8829980894110849,0.37932134541481255,0.4926752922575659,-7.576200623210062,FALSE
GSE40435,LOC645871,0.007370212386138935,6.756320618886138,0.8829783315205824,0.37933196960879845,0.4926752922575659,-7.5762180860123705,FALSE
GSE40435,OR52D1,-0.011514451108910771,6.79698237770297,-0.882894441100031,0.3793770811541515,0.4927134469437643,-7.576292227386877,FALSE
GSE40435,LOC389142,0.008160064821782794,6.8403943420049504,0.8828345440781861,0.37940929244939814,0.49273484504646875,-7.576345159430972,FALSE
GSE40435,CRYGC,0.007952173425742594,6.716963810712871,0.882742508720786,0.37945879035819674,0.4927786903859566,-7.576426485791721,FALSE
GSE40435,DEFB121,-0.007166431267326112,6.535211627029703,-0.8826143411615506,0.37952772738711316,0.4928477753753032,-7.576539726194658,FALSE
GSE40435,LOC100128354,0.01126449101980166,6.728537241608911,0.8824746368106544,0.3796028785716197,0.4929185966453267,-7.576663141301584,FALSE
GSE40435,TRIM16L,0.012475708831683434,6.7028632390099006,0.8824544338905,0.37961374710029694,0.4929185966453267,-7.576680987009983,FALSE
GSE40435,LOC646862,0.008104768118811565,6.702790357405941,0.882334040974906,0.3796785186874342,0.4929822587460428,-7.576787324524697,FALSE
GSE40435,H3F3B,-0.042453645099010284,10.351732950678217,-0.8822118008188087,0.37974429114825103,0.49304721506826155,-7.576895279003587,FALSE
GSE40435,LRGUK,-0.010139388287128358,6.835344963549505,-0.8821058292613114,0.3798013158898209,0.49307832637589183,-7.576988854204908,FALSE
GSE40435,LOC644422,0.025923791440594344,7.560178705180693,0.8820900794808902,0.37980979151765004,0.49307832637589183,-7.577002760660358,FALSE
GSE40435,CATSPER2P1,-0.010519888618811256,7.060783576462871,-0.8820635049635311,0.3798240926651233,0.49307832637589183,-7.577026224391324,FALSE
