clinical_c,gene_c,delta_c,clinical_brier3,gene_brier3,delta_brier3,clinical_calibration_slope,gene_calibration_slope,simulation,fold,selected_gene
0.7516616314199396,0.7516616314199396,0,0.1238816857508291,0.1238816857508291,0,1.2906183746870186,1.2906183746870186,183,3,NA
0.7996702390766695,0.7996702390766695,0,0.12523834379881418,0.12523834379881418,0,0.8590544697022267,0.8590544697022267,184,4,NA
0.7294751009421265,0.7294751009421265,0,0.07081573525911815,0.07081573525911815,0,0.8240542146873333,0.8240542146873333,185,5,NA
0.7753222836095764,0.7753222836095764,0,0.12372540892531195,0.12372540892531195,0,1.423824135316009,1.423824135316009,186,1,NA
0.6472303206997084,0.6472303206997084,0,0.15734352671480875,0.15734352671480875,0,0.590344824133546,0.590344824133546,187,2,NA
0.8589840788476119,0.8589840788476119,0,0.08947927896376749,0.08947927896376749,0,1.5289951950617104,1.5289951950617104,188,3,NA
0.8315508021390374,0.7707219251336899,-0.06082887700534756,0.11549097498258917,0.14070213210045215,0.02521115711786298,1.2992558240715264,0.9280140586792065,189,4,ENSG00000154319.16
0.6334089191232048,0.6334089191232048,0,0.12282822429848446,0.12282822429848446,0,0.5993946774143923,0.5993946774143923,190,5,NA
0.7675339366515836,0.7675339366515836,0,0.13840969196908298,0.13840969196908298,0,1.0282391037211873,1.0282391037211873,191,1,NA
0.7312579415501906,0.7312579415501906,0,0.12433726490781805,0.12433726490781805,0,1.1994771315186328,1.1994771315186328,192,2,NA
0.6288429290106204,0.6288429290106204,0,0.17480760647004542,0.17480760647004542,0,0.5852116379088511,0.5852116379088511,193,3,NA
0.8365831012070566,0.8365831012070566,0,0.08579557010325506,0.08579557010325506,0,1.1798431816957615,1.1798431816957615,194,4,NA
0.6975806451612903,0.6975806451612903,0,0.1215408351124284,0.1215408351124284,0,0.71556061990451,0.71556061990451,195,5,NA
0.7519640852974186,0.7519640852974186,0,0.1307731245571222,0.1307731245571222,0,1.1755401893373945,1.1755401893373945,196,1,NA
0.8,0.8,0,0.12856008036453426,0.12856008036453426,0,1.2035663443068354,1.2035663443068354,197,2,NA
0.7144463181562676,0.7144463181562676,0,0.1412373687679325,0.1412373687679325,0,0.8425364711166871,0.8425364711166871,198,3,NA
0.7709750566893424,0.7709750566893424,0,0.12118106886576238,0.12118106886576238,0,1.0853376694027779,1.0853376694027779,199,4,NA
0.7359396433470508,0.7359396433470508,0,0.13256956141429196,0.13256956141429196,0,0.7439507463966856,0.7439507463966856,200,5,NA
