repeat_id,symbol,n_tested,clinical_c_index,clinical_gene_c_index,delta_c_index
7,DBT,517,0.737707029812293,0.7510305483989694,0.013323518586676464
7,TNFAIP2,517,0.737707029812293,0.7471843945528156,0.009477364740522631
7,FHOD1,517,0.737707029812293,0.750184026499816,0.012476996687523001
8,CYFIP2,517,0.7507913139492086,0.773629002576371,0.0228376886271624
8,CRYL1,517,0.7507913139492086,0.7707397865292602,0.019948472580051613
8,HHLA2,517,0.7507913139492086,0.7657342657342657,0.014942951785057113
8,DDC,517,0.7507913139492086,0.760691939639308,0.009900625690099418
8,KL,517,0.7507913139492086,0.761152005888848,0.0103606919396394
8,PANK1,517,0.7507913139492086,0.7752484357747516,0.024457121825542938
8,IQGAP2,517,0.7507913139492086,0.769562016930438,0.018770702981229404
8,ACADM,517,0.7507913139492086,0.7701693043798308,0.01937799043062216
8,FUT6,517,0.7507913139492086,0.7629186602870813,0.012127346337872713
8,CLCN5,517,0.7507913139492086,0.7705189547294811,0.01972764078027245
8,C1QTNF6,517,0.7507913139492086,0.764262053735738,0.013470739786529351
8,CADPS2,517,0.7507913139492086,0.7584284136915715,0.0076370997423629294
8,TEK,517,0.7507913139492086,0.7645012881854987,0.013709974236290057
8,EMCN,517,0.7507913139492086,0.7627898417372101,0.011998527788001478
8,HIBCH,517,0.7507913139492086,0.7612992270887008,0.010507913139492175
8,TCIRG1,517,0.7507913139492086,0.7674825174825175,0.016691203533308885
8,PODXL,517,0.7507913139492086,0.7630290761869709,0.012237762237762295
8,LRBA,517,0.7507913139492086,0.7678505704821494,0.017059256532940825
8,GRAMD1A,517,0.7507913139492086,0.7643908722856092,0.013599558336400586
8,IFFO1,517,0.7507913139492086,0.765034965034965,0.014243651085756426
8,ACAT1,517,0.7507913139492086,0.7659182922340817,0.015126978284873083
8,DBT,517,0.7507913139492086,0.7631394920868605,0.012348178137651877
8,TNFAIP2,517,0.7507913139492086,0.7621641516378359,0.01137283768862729
8,FHOD1,517,0.7507913139492086,0.754527051895473,0.0037357379462643614
9,CYFIP2,517,0.7577475156422525,0.7827015090172985,0.024953993375046002
9,CRYL1,517,0.7577475156422525,0.7771623113728376,0.019414795730585133
9,HHLA2,517,0.7577475156422525,0.7740338608759662,0.01628634523371364
9,DDC,517,0.7577475156422525,0.7684946632315053,0.01074714758925277
9,KL,517,0.7577475156422525,0.7669304379830695,0.009182922340816968
