symbol,tier,pathway_class,main_hr,main_hr_ci_low,main_hr_ci_high,main_log_hr,main_fdr,main_ph_p_value,main_n,main_events,ph_diagnostic_p_ge_0_05,main_warning_count,main_warning_text,stage_complete_log_hr,stage_complete_p_value,grade_complete_log_hr,grade_complete_p_value,sensitivity_pass
GJB1,high_confidence,Unclassified,0.6522841669888453,0.566609703096362,0.7509130750483677,-0.4272749730657404,7.54660946779054e-7,0.05705100752767134,517,170,TRUE,0,NA,-0.413226381090322,3.180041343504904e-9,-0.4129555060983059,1.093798590866854e-9,TRUE
KL,high_confidence,Unclassified,0.6607655357615693,0.5761717289518554,0.7577794454520288,-0.4143562134600067,7.828983753766447e-7,0.1948643174723704,517,170,TRUE,0,NA,-0.43199741095291744,2.1823132181701675e-10,-0.40961791516422486,4.171845926800827e-10,TRUE
ACADM,high_confidence,Metabolism,0.6386401528369687,0.5500624814917955,0.7414816653364318,-0.4484141243283115,9.375513631424824e-7,0.23934569085226448,517,170,TRUE,0,NA,-0.4662070721762217,5.900910624131833e-10,-0.4638276377426374,5.948195830008001e-11,TRUE
DDC,high_confidence,Metabolism,0.6589895215186183,0.5731264634596904,0.7577161711393926,-0.4170476451847731,9.44690794637647e-7,0.15749640782673807,517,170,TRUE,0,NA,-0.4155695358933498,1.99992444193278e-9,-0.37592167673655097,2.032339727944992e-8,TRUE
KNTC1,high_confidence,Unclassified,1.5116159762374974,1.3040485850216854,1.7522221839445078,0.41317926152804135,4.08255487434012e-6,0.6471389094840807,517,170,TRUE,0,NA,0.4050758691100193,5.2504145353415367e-8,0.4744295201707827,2.8903379235868056e-10,TRUE
TMEM140,high_confidence,Immune,0.6654162909588421,0.5748103731873818,0.7703041923515904,-0.4073424327415841,4.415510186849692e-6,0.5361685228911856,517,170,TRUE,0,NA,-0.3985110645431239,1.2033425733369406e-7,-0.3269205459324186,1.56563694356937e-5,TRUE
C1QTNF6,high_confidence,Unclassified,1.5451173085341128,1.3213432727629684,1.8067882482495268,0.43509983532112984,4.415510186849692e-6,0.12634156331541554,517,170,TRUE,0,NA,0.4565766856851785,7.767345238491417e-9,0.4642935256848007,8.73601630319934e-10,TRUE
CLCN5,high_confidence,Unclassified,0.6585899594030037,0.5664515776071813,0.7657154676109622,-0.4176541545204886,4.710585633141151e-6,0.8247506220942223,517,170,TRUE,0,NA,-0.44203368937327303,6.231818368473172e-9,-0.459375020714434,4.28409952283586e-10,TRUE
CADPS2,high_confidence,Unclassified,0.6635798973149913,0.5719974046469152,0.7698256609964659,-0.41010601450174866,4.925349015628294e-6,0.4780768221578261,517,170,TRUE,0,NA,-0.42509189426389193,1.5175055584996462e-8,-0.40412892350631446,2.5036960202833383e-8,TRUE
TNIP1,high_confidence,Immune,0.6603760283363156,0.5668610973597337,0.7693180936784177,-0.414945866298316,6.172755083068598e-6,0.196338897046363,517,170,TRUE,0,NA,-0.39440197510186903,3.243242052490607e-7,-0.36515824973066585,1.849829516855788e-6,TRUE
PODXL,high_confidence,Unclassified,0.6616927622037673,0.56698031580525,0.7722266529324141,-0.41295393620776416,8.773091522225725e-6,0.3994800387810609,517,170,TRUE,0,NA,-0.4249013519786907,1.4869431930285052e-8,-0.4327660692927539,6.866197097673142e-9,TRUE
LRBA,high_confidence,Unclassified,0.6548353143328662,0.5569838044772544,0.769877481985089,-0.42337150345977026,1.304810499897916e-5,0.3720772639550102,517,170,TRUE,0,NA,-0.4290871666379401,1.584120700271455e-7,-0.4989753296913121,1.9237172909879278e-10,TRUE
TCIRG1,high_confidence,Metabolism,1.5307428510495755,1.2969294628206305,1.8067086477805248,0.4257531411377312,1.8968273730796864e-5,0.45938014299413377,517,170,TRUE,0,NA,0.4523916244741637,8.188437228125462e-8,0.522759531059695,1.3381249624799769e-10,TRUE
LTB4R,high_confidence,Unclassified,1.51472649876826,1.2854153332917455,1.7849455398942262,0.4152348937982004,2.3639185338214345e-5,0.02855283755200092,517,170,FALSE,0,NA,0.4119666771997216,8.055760170537091e-7,0.4478818914281634,1.5801460873316434e-8,TRUE
GRAMD1A,high_confidence,Unclassified,1.500439489350083,1.2729667057699907,1.7685605216511633,0.4057580580941821,3.76711391744721e-5,0.5509716961738,517,170,TRUE,0,NA,0.43203826769781506,1.8241692027408624e-7,0.435955073965395,1.4261085253392341e-8,TRUE
IFFO1,high_confidence,Unclassified,1.504784652050967,1.2733964721982216,1.7782182521200418,0.4086497996244981,4.320803847783538e-5,0.2786771755480993,517,170,TRUE,0,NA,0.4141733461290005,9.279605179868564e-7,0.4702784999415414,1.1257832516195608e-8,TRUE
HIBCH,high_confidence,Metabolism,0.6636752205059637,0.5602259989563562,0.786226985420492,-0.4099623749107515,5.252857699169451e-5,0.30512006682564013,517,170,TRUE,0,NA,-0.4469703347312199,1.882732466541709e-7,-0.5121753569520837,8.995115680020637e-10,TRUE
TNFAIP2,high_confidence,Immune,1.533090319816186,1.2711470564855143,1.849011817100392,0.42728551519013547,1.3418549757050055e-4,0.7479525657773048,517,170,TRUE,0,NA,0.43570679960393177,5.196809714355277e-6,0.4157899829080451,7.394958248562116e-6,TRUE
