ID,Description,term_size,overlap,gene_ratio,background_ratio,pvalue,p.adjust,genes
GO:0019372,lipoxygenase pathway,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,3248;5743
GO:0021542,dentate gyrus development,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,4192;5629
GO:0030878,thyroid gland development,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,1906;6495
GO:0032000,positive regulation of fatty acid beta-oxidation,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,5465;7291
GO:0032026,response to magnesium ion,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,595;6569
GO:0032099,negative regulation of appetite,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,5465;7349
GO:0032819,positive regulation of natural killer cell proliferation,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,2323;3133
GO:0034355,NAD+ biosynthetic process via the salvage pathway,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,55191;9390
GO:0035425,autocrine signaling,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,1524;8321
GO:0035694,mitochondrial protein catabolic process,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,132671;664
GO:0036109,alpha-linolenic acid metabolic process,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,30;54898
GO:0042117,monocyte activation,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,124912;1435
GO:0042403,thyroid hormone metabolic process,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,1428;389434
GO:0044539,long-chain fatty acid import into cell,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,11001;948
GO:0044598,doxorubicin metabolic process,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,1645;27233
GO:0046653,tetrahydrofolate metabolic process,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,10797;6470
GO:0046685,response to arsenic-containing substance,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,210;5176
GO:0048149,behavioral response to ethanol,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,1393;51083
GO:0050863,regulation of T cell activation,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,11148;27040
GO:0090331,negative regulation of platelet aggregation,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,114897;634
GO:0090656,t-circle formation,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,641;9156
GO:0097186,amelogenesis,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,10117;84957
GO:0140507,granzyme-mediated programmed cell death signaling pathway,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,55876;664
GO:1900451,positive regulation of glutamate receptor signaling pathway,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,54413;729230
GO:1903278,positive regulation of sodium ion export across plasma membrane,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,481;53827
GO:1905039,carboxylic acid transmembrane transport,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,220963;5243
GO:1990542,mitochondrial transmembrane transport,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,118980;94097
GO:2000318,positive regulation of T-helper 17 type immune response,10,2,0.0016806722689075631,4.225292601512655e-4,0.08694390000114954,0.31386587190803156,10865;64170
GO:0016525,negative regulation of angiogenesis,91,8,0.0067226890756302525,0.003845016267376516,0.08715525434186161,0.31404836112482604,5176;5371;55333;57556;6464;7010;729230;948
GO:0032735,positive regulation of interleukin-12 production,34,4,0.0033613445378151263,0.0014365994845143026,0.08939046647347591,0.3209183474681957,177;4192;5600;7098
GO:0070328,triglyceride homeostasis,34,4,0.0033613445378151263,0.0014365994845143026,0.08939046647347591,0.3209183474681957,1071;2646;27329;51129
GO:0042391,regulation of membrane potential,62,6,0.005042016806722689,0.002619681412937846,0.0906304845339824,0.32417827160232165,120892;23416;3756;6330;88;9498
GO:0048812,neuron projection morphogenesis,62,6,0.005042016806722689,0.002619681412937846,0.0906304845339824,0.32417827160232165,120892;22871;655;7368;7477;8506
GO:0051321,meiotic cell cycle,139,11,0.009243697478991597,0.0058731567161025905,0.09162512023518925,0.32713685524556596,100130958;10635;124817;286151;4438;56154;56159;84072;9156;9319;9985
GO:0030514,negative regulation of BMP signaling pathway,48,5,0.004201680672268907,0.0020281404487260744,0.09212648006982631,0.3283266707598007,199699;7130;91851;9241;9573
GO:0007015,actin filament organization,140,11,0.009243697478991597,0.005915409642117717,0.09517836717942689,0.33647571613240684,23616;29109;29114;4646;51466;57471;57619;6356;6624;79585;84952
GO:0001658,branching involved in ureteric bud morphogenesis,22,3,0.0025210084033613447,9.295643723327841e-4,0.09596363230197164,0.33647571613240684,255743;3207;6495
GO:0002767,immune response-inhibiting cell surface receptor signaling pathway,22,3,0.0025210084033613447,9.295643723327841e-4,0.09596363230197164,0.33647571613240684,11025;11027;23547
GO:0006911,"phagocytosis, engulfment",22,3,0.0025210084033613447,9.295643723327841e-4,0.09596363230197164,0.33647571613240684,23616;26762;948
GO:0030007,intracellular potassium ion homeostasis,22,3,0.0025210084033613447,9.295643723327841e-4,0.09596363230197164,0.33647571613240684,476;481;53827
GO:0030301,cholesterol transport,22,3,0.0025210084033613447,9.295643723327841e-4,0.09596363230197164,0.33647571613240684,1071;3931;948
GO:0043406,positive regulation of MAP kinase activity,22,3,0.0025210084033613447,9.295643723327841e-4,0.09596363230197164,0.33647571613240684,146850;2146;2321
GO:0045776,negative regulation of blood pressure,22,3,0.0025210084033613447,9.295643723327841e-4,0.09596363230197164,0.33647571613240684,18;5465;7349
GO:0050832,defense response to fungus,22,3,0.0025210084033613447,9.295643723327841e-4,0.09596363230197164,0.33647571613240684,1113;57817;81030
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,78,7,0.0058823529411764705,0.0032957282291798708,0.09694977407061861,0.3375357672257652,150726;23014;26233;286151;4008;899;9928
GO:0046330,positive regulation of JNK cascade,94,8,0.0067226890756302525,0.003971775045421896,0.10051344510254062,0.3375357672257652,10913;177;1906;23162;60401;64170;7098;7477
GO:0001878,response to yeast,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,283;7432
GO:0006071,glycerol metabolic process,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,2710;27329
GO:0010165,response to X-ray,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,595;641
GO:0010888,negative regulation of lipid storage,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,1401;9619
GO:0010955,negative regulation of protein processing,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,120892;79094
GO:0019732,antifungal humoral response,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,283;7432
GO:0022011,myelination in peripheral nervous system,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,8506;9639
GO:0030948,negative regulation of vascular endothelial growth factor receptor signaling pathway,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,10016;199731
GO:0031639,plasminogen activation,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,5328;5329
GO:0032230,"positive regulation of synaptic transmission, GABAergic",11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,22871;9001
GO:0032489,regulation of Cdc42 protein signal transduction,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,10928;8829
GO:0032649,regulation of type II interferon production,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,8740;9636
GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,34;84129
GO:0033572,transferrin transport,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,567;7036
GO:0034501,protein localization to kinetochore,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,7272;9212
GO:0038092,nodal signaling pathway,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,199699;9241
GO:0042058,regulation of epidermal growth factor receptor signaling pathway,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,1012;634
GO:0042098,T cell proliferation,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,55716;8740
GO:0042276,error-prone translesion synthesis,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,10721;5427
GO:0042446,hormone biosynthetic process,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,2230;83539
GO:0045616,regulation of keratinocyte differentiation,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,26154;360
GO:0050905,neuromuscular process,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,64220;8506
GO:0050927,positive regulation of positive chemotaxis,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,1012;3791
GO:0051923,sulfation,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,27233;6820
GO:0051984,positive regulation of chromosome segregation,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,23397;64151
GO:0055003,cardiac myofibril assembly,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,7273;91807
GO:0055078,sodium ion homeostasis,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,1579;476
GO:0060322,head development,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,23767;64220
GO:0061351,neural precursor cell proliferation,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,388610;9833
GO:0070293,renal absorption,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,1187;26249
GO:0070934,CRD-mediated mRNA stabilization,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,10643;10644
GO:0071492,cellular response to UV-A,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,4311;7076
GO:0140105,interleukin-10-mediated signaling pathway,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,11027;3588
GO:1904888,cranial skeletal system development,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,55165;9241
GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,2113;4192
GO:2000009,negative regulation of protein localization to cell surface,11,2,0.0016806722689075631,4.6478218616639205e-4,0.10283347747021522,0.3375357672257652,257364;88
GO:1902600,proton transmembrane transport,175,13,0.010924369747899159,0.007394262052647146,0.10368190429992535,0.339749595801601,10312;23530;23657;245973;291;4719;476;481;523;53827;6556;6572;83959
GO:0002218,activation of innate immune response,36,4,0.0033613445378151263,0.0015211053365445557,0.10513704030338768,0.3424195558253207,22861;81030;9447;9782
GO:0030100,regulation of endocytosis,36,4,0.0033613445378151263,0.0015211053365445557,0.10513704030338768,0.3424195558253207,1012;6857;8877;9066
GO:0006672,ceramide metabolic process,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,2525;2528;26154
GO:0007586,digestion,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,10891;1610;1645
GO:0017157,regulation of exocytosis,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,10815;6857;9001
GO:0042573,retinoic acid metabolic process,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,130;1576;1592
GO:0043153,entrainment of circadian clock by photoperiod,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,5371;8864;9099
GO:0045671,negative regulation of osteoclast differentiation,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,11025;7098;7130
GO:0046676,negative regulation of insulin secretion,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,1113;3033;3745
GO:0051247,positive regulation of protein metabolic process,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,120892;1435;29128
GO:0060612,adipose tissue development,23,3,0.0025210084033613447,9.718172983479105e-4,0.10642533045876583,0.3424195558253207,10891;3158;38
GO:0001523,retinoid metabolic process,37,4,0.0033613445378151263,0.0015633582625596823,0.11345049489092936,0.35830273151858444,145226;1645;24;55937
GO:0036297,interstrand cross-link repair,37,4,0.0033613445378151263,0.0015633582625596823,0.11345049489092936,0.35830273151858444,10635;2175;2189;55247
GO:0043542,endothelial cell migration,37,4,0.0033613445378151263,0.0015633582625596823,0.11345049489092936,0.35830273151858444,1012;11156;6278;8829
GO:0045600,positive regulation of fat cell differentiation,37,4,0.0033613445378151263,0.0015633582625596823,0.11345049489092936,0.35830273151858444,1040;1051;8313;9573
GO:0007265,Ras protein signal transduction,66,6,0.005042016806722689,0.002788693116998352,0.11374610830408166,0.35830273151858444,25780;27040;5900;6016;79930;890
GO:0030198,extracellular matrix organization,113,9,0.007563025210084034,0.0047745806397093,0.11565586682752291,0.35830273151858444,1287;1295;1298;140766;255743;4146;54507;91522;9806
GO:0010629,negative regulation of gene expression,229,16,0.013445378151260505,0.009675920057463979,0.11582166107574884,0.35830273151858444,100506658;117854;165631;187;1906;2146;3791;4613;5091;5176;5324;5371;7349;8483;84868;948
GO:0002042,cell migration involved in sprouting angiogenesis,24,3,0.0025210084033613447,0.0010140702243630372,0.11730815218876074,0.35830273151858444,1003;161198;8829
