rule,rank,symbol,cohort,present,log_hr,p_value,same_direction,fdr
leave_out_gse40435,17,DDC,E-MTAB-1980,TRUE,-0.6310423539514355,4.752813990122335e-4,TRUE,0.0014258441970367004
leave_out_gse40435,18,CHTF18,E-MTAB-1980,TRUE,0.872264252492776,9.520068597262276e-7,TRUE,1.9992144054250778e-5
leave_out_gse40435,19,RAPGEFL1,E-MTAB-1980,TRUE,0.5073151207631788,0.006345548614769239,TRUE,0.012114229173650367
leave_out_gse40435,20,ADAMTS14,E-MTAB-1980,TRUE,0.4999325299900994,0.012232843342637245,TRUE,0.01976074693810632
leave_out_gse40435,21,MICALL2,E-MTAB-1980,TRUE,0.5788453698954621,0.008483614375166964,TRUE,0.014846325156542186
leave_out_gse40435,22,NOL12,E-MTAB-1980,TRUE,0.397911273766557,0.07520570525884263,TRUE,0.0949527964572049
expression_matched_control,1,C1QB,E-MTAB-1980,TRUE,0.19030374827237317,0.4179843571092289,FALSE,0.5108697698001686
expression_matched_control,2,COPZ1,E-MTAB-1980,TRUE,0.2070703814910082,0.2750191332931569,TRUE,0.422241923401752
expression_matched_control,3,ACSL3,E-MTAB-1980,TRUE,-0.10367204017781696,0.643014339592683,TRUE,0.7073157735519513
expression_matched_control,4,STIM1,E-MTAB-1980,TRUE,0.484562396044609,0.004793186918146453,FALSE,0.021090022439844393
expression_matched_control,5,CCT2,E-MTAB-1980,TRUE,0.46992660225623223,0.0104882516687239,FALSE,0.03296307667313225
expression_matched_control,6,ZMIZ1,E-MTAB-1980,TRUE,-0.1373776107606382,0.531669179943836,TRUE,0.6156169451981259
expression_matched_control,7,IL2RB,E-MTAB-1980,TRUE,-0.18725103424621942,0.3180929844805105,TRUE,0.4373778536607019
expression_matched_control,8,RAB3IL1,E-MTAB-1980,TRUE,0.07774377791868213,0.7199092995511134,FALSE,0.7426156618571005
expression_matched_control,9,ACTR1A,E-MTAB-1980,TRUE,0.2567182442140999,0.24519494226952213,TRUE,0.4149452869176528
expression_matched_control,10,MSI2,E-MTAB-1980,TRUE,-0.2009703715440401,0.3720174065650996,FALSE,0.4814342908489524
expression_matched_control,11,DNAJC5,E-MTAB-1980,TRUE,0.7827869612618819,2.3326600931441882e-5,TRUE,2.565926102458607e-4
expression_matched_control,12,ZBED4,E-MTAB-1980,TRUE,0.27739048614616507,0.15516513108297253,TRUE,0.3572493467932819
expression_matched_control,13,MARK2,E-MTAB-1980,TRUE,0.5190391186626716,0.0032286348803693497,FALSE,0.017757491842031424
expression_matched_control,14,RACGAP1,E-MTAB-1980,TRUE,0.8329487321996912,5.410473764815411e-6,TRUE,1.1903042282593903e-4
expression_matched_control,15,ZFP36L1,E-MTAB-1980,TRUE,0.2311628725435855,0.28789222050119456,TRUE,0.422241923401752
expression_matched_control,16,ATG2B,E-MTAB-1980,TRUE,-0.2491568572621137,0.2238475190091861,FALSE,0.4103871181835078
expression_matched_control,17,CAVIN1,E-MTAB-1980,TRUE,-0.076172200561035,0.7426156618571005,TRUE,0.7426156618571005
expression_matched_control,18,CHD1,E-MTAB-1980,TRUE,0.2509341346862653,0.19036095360593153,TRUE,0.38072190721186305
expression_matched_control,19,GNLY,E-MTAB-1980,TRUE,-0.2561202437568981,0.16238606672421904,FALSE,0.3572493467932819
expression_matched_control,20,SMG1,E-MTAB-1980,TRUE,0.49885548245971684,0.007971175750684156,FALSE,0.029227644419175237
expression_matched_control,21,TWSG1,E-MTAB-1980,TRUE,-0.3638149062421892,0.10927153316264336,FALSE,0.30049671619726925
expression_matched_control,22,SLC25A38,E-MTAB-1980,TRUE,-0.5353317171656292,0.002101319214315714,FALSE,0.015409674238315236
